round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1,spd_age,eod_age,spd_gender,eod_gender,p_pred_pos_age_priv,p_pred_pos_age_unpriv,tpr_age_priv,tpr_age_unpriv,p_pred_pos_gender_priv,p_pred_pos_gender_unpriv,tpr_gender_priv,tpr_gender_unpriv
14,5,0.56571,0.57513,0.56894,0.55791,0.56571,0.56571,0.56571,-0.35525,-0.31311,-0.04903,-0.05658,0.89273,0.53748,0.95752,0.6444,0.67522,0.62619,0.74952,0.69294
14,6,0.57357,0.57843,0.57424,0.56807,0.57357,0.57357,0.57357,-0.39669,-0.35529,0.01072,0.00957,0.89311,0.49642,0.96296,0.60768,0.6087,0.61941,0.68398,0.69355
14,7,0.55036,0.55482,0.55093,0.5425,0.55036,0.55036,0.55036,-0.38972,-0.35593,-0.06262,-0.07113,0.90338,0.51365,0.95706,0.60112,0.67376,0.61114,0.73085,0.65971
14,8,0.55357,0.55838,0.55387,0.54492,0.55357,0.55357,0.55357,-0.38768,-0.33784,-0.03417,-0.01547,0.9092,0.52152,0.95724,0.6194,0.66097,0.6268,0.70276,0.68729
14,9,0.56286,0.56605,0.56167,0.55492,0.56286,0.56286,0.56286,-0.37471,-0.36599,-0.0774,-0.07378,0.8844,0.50969,0.96562,0.59962,0.67926,0.60187,0.7379,0.66412
15,0,0.57179,0.5732,0.57288,0.57158,0.57179,0.57179,0.57179,-0.39893,-0.41977,-0.02834,0.00074,0.73933,0.3404,0.85801,0.43823,0.48192,0.45357,0.53425,0.53498
15,1,0.59036,0.59143,0.59096,0.59001,0.59036,0.59036,0.59036,-0.33195,-0.39172,-0.06753,-0.06451,0.69143,0.35948,0.85163,0.45991,0.50716,0.43963,0.59412,0.52961
15,2,0.58036,0.58022,0.57993,0.57974,0.58036,0.58036,0.58036,-0.37684,-0.38307,-0.02154,-0.04339,0.73325,0.35642,0.84868,0.46561,0.48316,0.46162,0.57883,0.53544
15,3,0.59286,0.59322,0.5926,0.59206,0.59286,0.59286,0.59286,-0.35563,-0.37354,-0.02224,-0.02851,0.70863,0.353,0.84564,0.4721,0.47352,0.45128,0.57112,0.54261
15,4,0.58536,0.58537,0.58501,0.58475,0.58536,0.58536,0.58536,-0.37092,-0.41064,-0.0583,-0.04581,0.72904,0.35812,0.87417,0.46353,0.50512,0.44682,0.58218,0.53636
15,5,0.60714,0.60686,0.60671,0.60672,0.60714,0.60714,0.60714,-0.33148,-0.34633,-0.05811,-0.05337,0.71037,0.37889,0.85621,0.50988,0.5153,0.45719,0.62042,0.56706
15,6,0.59429,0.59448,0.59411,0.59381,0.59429,0.59429,0.59429,-0.37952,-0.39631,-0.01005,0.01039,0.73397,0.35444,0.86728,0.47097,0.47516,0.4651,0.55628,0.56667
15,7,0.57964,0.57972,0.57954,0.57937,0.57964,0.57964,0.57964,-0.4021,-0.40248,-0.05698,-0.05426,0.75553,0.35343,0.86503,0.46255,0.51368,0.4567,0.59213,0.53787
15,8,0.57536,0.57545,0.57531,0.57514,0.57536,0.57536,0.57536,-0.38089,-0.40602,-0.0301,-0.03571,0.7441,0.36322,0.87171,0.46569,0.49799,0.46788,0.57677,0.54106
15,9,0.585,0.5854,0.58522,0.58486,0.585,0.585,0.585,-0.38551,-0.41147,-0.08203,-0.09207,0.73962,0.35411,0.87106,0.45959,0.53013,0.44811,0.62097,0.5289
16,0,0.5825,0.5826,0.58266,0.58245,0.5825,0.5825,0.5825,-0.34131,-0.36869,-0.012,0.00573,0.73241,0.3911,0.86103,0.49234,0.5044,0.4924,0.57339,0.57912
16,1,0.60071,0.60082,0.60083,0.60071,0.60071,0.60071,0.60071,-0.27678,-0.33827,-0.03864,-0.03149,0.68457,0.40779,0.85163,0.51336,0.51943,0.48079,0.61373,0.58224
16,2,0.595,0.59503,0.59505,0.59499,0.595,0.595,0.595,-0.30902,-0.3208,-0.00154,-0.01583,0.7189,0.40988,0.84868,0.52788,0.50316,0.50162,0.60907,0.59324
16,3,0.60786,0.60785,0.60785,0.60785,0.60786,0.60786,0.60786,-0.285,-0.30309,-0.00242,-0.01012,0.69904,0.41404,0.84564,0.54254,0.50052,0.49809,0.61422,0.6041
16,4,0.60179,0.60179,0.6018,0.60177,0.60179,0.60179,0.60179,-0.30202,-0.3427,-0.03775,-0.01104,0.71324,0.41123,0.87086,0.52816,0.52459,0.48684,0.6099,0.59886
16,5,0.61571,0.61585,0.61589,0.6157,0.61571,0.61571,0.61571,-0.27911,-0.29509,-0.04188,-0.03178,0.70083,0.42172,0.85294,0.55786,0.53208,0.49021,0.64355,0.61176
16,6,0.60929,0.60927,0.60925,0.60925,0.60929,0.60929,0.60929,-0.31592,-0.32872,0.00806,0.02417,0.71378,0.39785,0.85494,0.52622,0.48758,0.49564,0.58658,0.61075
16,7,0.59607,0.59613,0.59611,0.59606,0.59607,0.59607,0.59607,-0.34604,-0.34069,-0.04397,-0.03567,0.74738,0.40134,0.86503,0.52434,0.53597,0.492,0.62733,0.59166
16,8,0.59179,0.59184,0.59181,0.59175,0.59179,0.59179,0.59179,-0.31551,-0.34052,-0.01257,-0.00984,0.72995,0.41445,0.86842,0.5279,0.51811,0.50554,0.60827,0.59843
16,9,0.59964,0.59961,0.59962,0.59962,0.59964,0.59964,0.59964,-0.34293,-0.37979,-0.06283,-0.06921,0.73737,0.39445,0.88825,0.50846,0.54443,0.4816,0.64718,0.57797
17,0,0.57893,0.58393,0.57408,0.56383,0.57893,0.57893,0.57893,-0.25155,-0.23858,0.00961,0.0396,0.84544,0.5939,0.92749,0.68891,0.66569,0.6753,0.7182,0.7578
17,1,0.58357,0.59121,0.58095,0.5703,0.58357,0.58357,0.58357,-0.20717,-0.22587,-0.01703,0.00381,0.81029,0.60312,0.91988,0.69401,0.67894,0.66191,0.7451,0.7489
17,2,0.58536,0.60083,0.58793,0.57275,0.58536,0.58536,0.58536,-0.21729,-0.18771,0.0175,0.00532,0.83134,0.61405,0.91447,0.72677,0.66737,0.68486,0.76458,0.7699
17,3,0.59286,0.60617,0.59395,0.58126,0.59286,0.59286,0.59286,-0.21093,-0.22322,0.0172,0.00837,0.81775,0.60682,0.9396,0.71638,0.65836,0.67556,0.75862,0.76699
17,4,0.58464,0.598,0.58649,0.57286,0.58464,0.58464,0.58464,-0.2141,-0.23218,0.00679,0.03496,0.8226,0.6085,0.9404,0.70822,0.66701,0.67379,0.73663,0.77159
17,5,0.58464,0.60128,0.58861,0.57286,0.58464,0.58464,0.58464,-0.20401,-0.18973,0.00301,-0.01104,0.82002,0.61601,0.91503,0.72531,0.67522,0.67823,0.77457,0.76353
17,6,0.59357,0.6063,0.59453,0.5824,0.59357,0.59357,0.59357,-0.25283,-0.22236,0.04073,0.0253,0.84323,0.5904,0.9321,0.70974,0.63975,0.68048,0.74459,0.76989
17,7,0.58179,0.59635,0.5826,0.56667,0.58179,0.58179,0.58179,-0.25393,-0.22168,-0.01413,-0.04176,0.86496,0.61103,0.94172,0.72004,0.69807,0.68395,0.79917,0.75741
17,8,0.58,0.59453,0.58041,0.5639,0.58,0.58,0.58,-0.23369,-0.20082,0.0266,0.04668,0.85613,0.62244,0.93092,0.7301,0.67606,0.70266,0.74409,0.79078
17,9,0.59143,0.60239,0.58981,0.57775,0.59143,0.59143,0.59143,-0.23253,-0.24067,-0.04213,-0.04937,0.83389,0.60136,0.94556,0.70489,0.70276,0.66063,0.79637,0.747
18,0,0.60893,0.60846,0.60801,0.60796,0.60893,0.60893,0.60893,-0.23532,-0.25918,0.02414,0.03999,0.69781,0.46249,0.83988,0.5807,0.52004,0.54418,0.61448,0.65447
18,1,0.63357,0.63357,0.63314,0.63307,0.63357,0.63357,0.63357,-0.16769,-0.23904,-0.00371,-0.0007,0.64457,0.47688,0.84273,0.60369,0.5317,0.52799,0.66078,0.66009
18,2,0.62429,0.62582,0.62492,0.62381,0.62429,0.62429,0.62429,-0.16571,-0.20441,0.04734,0.02278,0.65909,0.49338,0.82895,0.62454,0.51158,0.55892,0.65443,0.67721
18,3,0.62786,0.62903,0.62813,0.6273,0.62786,0.62786,0.62786,-0.15907,-0.21404,0.03441,0.02013,0.65348,0.4944,0.83893,0.62489,0.51921,0.55362,0.65733,0.67745
18,4,0.62786,0.62895,0.62827,0.62749,0.62786,0.62786,0.62786,-0.17936,-0.2318,-0.00173,0.02663,0.66343,0.48407,0.84768,0.61588,0.53791,0.53618,0.6495,0.67614
18,5,0.63679,0.6387,0.63779,0.63643,0.63679,0.63679,0.63679,-0.16532,-0.20626,0.00184,0.02627,0.65793,0.49261,0.84314,0.63688,0.54097,0.54281,0.66667,0.69294
18,6,0.62857,0.62923,0.62875,0.62828,0.62857,0.62857,0.62857,-0.20914,-0.22163,0.06428,0.0616,0.67696,0.46782,0.83025,0.60861,0.48861,0.55289,0.61905,0.68065
18,7,0.61964,0.62137,0.61988,0.61856,0.61964,0.61964,0.61964,-0.23166,-0.23504,-0.01074,-0.01778,0.71595,0.48429,0.85583,0.62079,0.56231,0.55157,0.68737,0.66959
18,8,0.62107,0.6224,0.62118,0.62016,0.62107,0.62107,0.62107,-0.17863,-0.21813,0.04009,0.04049,0.67453,0.4959,0.84211,0.62397,0.52414,0.56423,0.64567,0.68616
18,9,0.62893,0.62967,0.6285,0.6279,0.62893,0.62893,0.62893,-0.20719,-0.25635,-0.0073,-0.03144,0.68911,0.48193,0.86819,0.61184,0.5526,0.5453,0.69556,0.66412
19,0,0.61286,0.66,0.6201,0.59008,0.61286,0.61286,0.61286,-0.10902,-0.27316,0.05969,0.08301,0.32526,0.21624,0.57704,0.30388,0.21212,0.27181,0.31311,0.39612
