round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1,spd_age,eod_age,spd_gender,eod_gender,p_pred_pos_age_priv,p_pred_pos_age_unpriv,tpr_age_priv,tpr_age_unpriv,p_pred_pos_gender_priv,p_pred_pos_gender_unpriv,tpr_gender_priv,tpr_gender_unpriv
45,5,0.68786,0.7085,0.68813,0.68013,0.68786,0.68786,0.68786,0.23541,0.18435,0.1216,0.1694,0.17963,0.41504,0.38857,0.57293,0.26442,0.38602,0.42154,0.59095
45,6,0.608,0.69048,0.60743,0.55977,0.608,0.608,0.608,0.36104,0.15427,0.09685,0.05823,0.5785,0.93954,0.81778,0.97204,0.76699,0.86384,0.89959,0.95782
45,7,0.55807,0.69246,0.55735,0.46354,0.55807,0.55807,0.55807,0.20567,0.06755,0.04442,0.0228,0.77558,0.98125,0.92381,0.99136,0.88996,0.93438,0.96138,0.98418
45,8,0.63764,0.70165,0.63812,0.60687,0.63764,0.63764,0.63764,0.14392,0.12091,0.09461,0.14955,0.11905,0.26296,0.26349,0.3844,0.15767,0.25227,0.26016,0.40971
45,9,0.50536,0.62962,0.50452,0.34732,0.50536,0.50536,0.50536,0.0202,0.00267,0.00636,0.00218,0.97713,0.99734,0.99365,0.99632,0.98707,0.99343,0.99431,0.99649
46,0,0.65864,0.68858,0.6583,0.64424,0.65864,0.65864,0.65864,0.40989,0.21778,0.15535,0.12125,0.41466,0.82455,0.68952,0.9073,0.59906,0.75441,0.77967,0.90092
46,1,0.70336,0.70367,0.70332,0.70322,0.70336,0.70336,0.70336,0.34166,0.21284,0.1501,0.15057,0.28265,0.62431,0.55873,0.77157,0.42291,0.57301,0.62602,0.77658
46,2,0.61836,0.68751,0.61783,0.57903,0.61836,0.61836,0.61836,0.38892,0.17344,0.1118,0.0696,0.53371,0.92263,0.78794,0.96138,0.73188,0.84368,0.87724,0.94684
46,3,0.5625,0.69474,0.5632,0.47406,0.5625,0.5625,0.5625,0.06387,0.06196,0.04246,0.07472,0.04455,0.10842,0.10413,0.16608,0.06138,0.10384,0.10366,0.17838
46,4,0.69279,0.70465,0.69299,0.68841,0.69279,0.69279,0.69279,0.26607,0.2104,0.13038,0.17115,0.19519,0.46126,0.41016,0.62056,0.29563,0.42601,0.4622,0.63335
46,5,0.50107,0.51519,0.50022,0.33722,0.50107,0.50107,0.50107,0.00391,-0.00032,0.0004,0.00036,0.99364,0.99754,0.99683,0.99651,0.9961,0.99649,0.99634,0.9967
46,6,0.54836,0.69125,0.5491,0.44578,0.54836,0.54836,0.54836,0.03971,0.03092,0.03298,0.05769,0.04125,0.08096,0.09397,0.12489,0.04742,0.0804,0.08049,0.13818
46,7,0.69821,0.70405,0.69836,0.69614,0.69821,0.69821,0.69821,0.28539,0.21443,0.14098,0.17265,0.21759,0.50297,0.44825,0.66268,0.32457,0.46555,0.50244,0.67509
46,8,0.55643,0.69268,0.55571,0.46008,0.55643,0.55643,0.55643,0.19728,0.0631,0.04407,0.02121,0.78406,0.98135,0.92825,0.99136,0.89284,0.9369,0.96341,0.98462
46,9,0.51793,0.68161,0.51874,0.37926,0.51793,0.51793,0.51793,0.01773,0.01818,0.00664,0.01203,0.01414,0.03187,0.03111,0.04929,0.02217,0.02881,0.0374,0.04943
47,0,0.56607,0.69297,0.56676,0.48168,0.56607,0.56607,0.56607,0.05537,0.04308,0.04246,0.07529,0.05705,0.11242,0.12889,0.17197,0.06795,0.11042,0.11341,0.18871
47,1,0.69314,0.7059,0.69336,0.68846,0.69314,0.69314,0.69314,0.25583,0.19661,0.12508,0.16419,0.19826,0.45409,0.41714,0.61376,0.29501,0.42009,0.46301,0.6272
47,2,0.62557,0.68764,0.62508,0.5913,0.62557,0.62557,0.62557,0.4034,0.18988,0.12021,0.08103,0.50754,0.91094,0.76635,0.95623,0.71033,0.83054,0.86098,0.942
47,3,0.63293,0.70152,0.63343,0.59928,0.63293,0.63293,0.63293,0.14411,0.12899,0.09312,0.14884,0.10891,0.25302,0.24254,0.37153,0.14863,0.24176,0.24593,0.39477
47,4,0.69086,0.70732,0.6911,0.68477,0.69086,0.69086,0.69086,0.25222,0.20118,0.12381,0.17048,0.18435,0.43656,0.39492,0.5961,0.27941,0.40322,0.44024,0.61072
47,5,0.70429,0.70432,0.70427,0.70426,0.70429,0.70429,0.70429,0.34083,0.22259,0.14926,0.15569,0.27016,0.61099,0.53905,0.76163,0.41039,0.55965,0.61057,0.76626
47,6,0.58721,0.69129,0.58658,0.52142,0.58721,0.58721,0.58721,0.30109,0.11977,0.07506,0.03985,0.66007,0.96116,0.86349,0.98326,0.82098,0.89605,0.93049,0.97034
47,7,0.56164,0.69336,0.56093,0.47063,0.56164,0.56164,0.56164,0.21824,0.07289,0.04882,0.02352,0.76167,0.97991,0.9181,0.99099,0.88195,0.93077,0.95935,0.98286
47,8,0.69443,0.70479,0.69462,0.69065,0.69443,0.69443,0.69443,0.26223,0.19734,0.129,0.16521,0.2058,0.46803,0.42984,0.62718,0.30445,0.43345,0.47561,0.64082
47,9,0.70293,0.70384,0.70287,0.70256,0.70293,0.70293,0.70293,0.35761,0.22585,0.15224,0.15221,0.28524,0.64286,0.5619,0.78775,0.43523,0.58747,0.63821,0.79042
48,0,0.652,0.68897,0.65162,0.63376,0.652,0.652,0.652,0.4126,0.21453,0.14837,0.11094,0.4347,0.8473,0.7073,0.92183,0.62554,0.77391,0.80163,0.91257
48,1,0.63321,0.68647,0.63275,0.60455,0.63321,0.63321,0.63321,0.41174,0.20299,0.13024,0.08903,0.48138,0.89311,0.74349,0.94648,0.68343,0.81367,0.84309,0.93212
48,2,0.56514,0.69179,0.56444,0.47815,0.56514,0.56514,0.56514,0.23145,0.07986,0.05103,0.02664,0.74611,0.97756,0.90984,0.9897,0.87415,0.92518,0.95447,0.98111
48,3,0.59586,0.69052,0.59525,0.5378,0.59586,0.59586,0.59586,0.33445,0.14177,0.08272,0.04803,0.62046,0.95491,0.83873,0.9805,0.79963,0.88235,0.91748,0.96551
48,4,0.69686,0.70497,0.69703,0.69394,0.69686,0.69686,0.69686,0.27919,0.21803,0.13351,0.17015,0.20698,0.48617,0.42921,0.64723,0.31451,0.44802,0.4878,0.65795
48,5,0.703,0.70583,0.7031,0.70204,0.703,0.703,0.703,0.29993,0.21385,0.14233,0.16791,0.23338,0.53331,0.47937,0.69321,0.34962,0.49195,0.53618,0.70409
48,6,0.69457,0.70516,0.69476,0.69071,0.69457,0.69457,0.69457,0.26194,0.19769,0.12788,0.1643,0.20486,0.4668,0.42857,0.62626,0.30404,0.43192,0.4752,0.6395
48,7,0.70007,0.70478,0.7002,0.69842,0.70007,0.70007,0.70007,0.29112,0.21739,0.14143,0.172,0.2223,0.51342,0.45651,0.6739,0.33299,0.47442,0.51341,0.68541
48,8,0.70479,0.7048,0.70478,0.70477,0.70479,0.70479,0.70479,0.33739,0.21829,0.14787,0.15349,0.27063,0.60801,0.54095,0.75924,0.40936,0.55724,0.61057,0.76406
48,9,0.69471,0.69906,0.69459,0.69295,0.69471,0.69471,0.69471,0.37716,0.2232,0.15988,0.14863,0.31212,0.68928,0.59619,0.81939,0.47075,0.63063,0.67276,0.8214
49,0,0.703,0.70676,0.70311,0.70172,0.703,0.703,0.703,0.28485,0.19671,0.13882,0.16493,0.23503,0.51988,0.48381,0.68052,0.34305,0.48187,0.52927,0.6942
49,1,0.69386,0.70598,0.69406,0.68943,0.69386,0.69386,0.69386,0.25899,0.19994,0.12518,0.16386,0.1992,0.45819,0.41841,0.61836,0.29809,0.42327,0.46707,0.63093
49,2,0.70236,0.70325,0.7023,0.70199,0.70236,0.70236,0.70236,0.3589,0.2272,0.15212,0.15089,0.28406,0.64296,0.56,0.7872,0.43502,0.58714,0.63821,0.7891
49,3,0.6525,0.68932,0.65212,0.6344,0.6525,0.6525,0.6525,0.42995,0.22581,0.14675,0.10947,0.42197,0.85192,0.69841,0.92422,0.62595,0.7727,0.80244,0.91191
49,4,0.6395,0.68828,0.63906,0.61411,0.6395,0.6395,0.6395,0.42766,0.21927,0.13435,0.0948,0.45757,0.88522,0.72444,0.94372,0.66804,0.80239,0.83293,0.92772
49,5,0.55414,0.69215,0.55341,0.45545,0.55414,0.55414,0.55414,0.19016,0.05866,0.0447,0.02024,0.79231,0.98248,0.9327,0.99136,0.89571,0.94041,0.96504,0.98528
49,6,0.51679,0.66519,0.51597,0.37517,0.51679,0.51679,0.51679,0.0659,0.01889,0.01772,0.00642,0.92928,0.99518,0.97651,0.9954,0.96366,0.98138,0.98699,0.99341
49,7,0.56093,0.69341,0.56022,0.46916,0.56093,0.56093,0.56093,0.21583,0.07099,0.04773,0.02292,0.7645,0.98032,0.92,0.99099,0.8838,0.93154,0.96016,0.98308
49,8,0.54121,0.69062,0.54045,0.42816,0.54121,0.54121,0.54121,0.14562,0.041,0.03343,0.01694,0.84229,0.98791,0.95238,0.99338,0.92199,0.95542,0.97317,0.99011
49,9,0.58564,0.6908,0.58628,0.52024,0.58564,0.58564,0.58564,0.08359,0.06738,0.06293,0.10614,0.07166,0.15526,0.16381,0.23119,0.08889,0.15182,0.14715,0.2533
50,0,0.63479,0.68708,0.63433,0.6069,0.63479,0.63479,0.63479,0.40967,0.20215,0.13058,0.08893,0.47996,0.88963,0.74286,0.94501,0.68035,0.81093,0.84187,0.9308
50,1,0.58007,0.69022,0.58072,0.50985,0.58007,0.58007,0.58007,0.07501,0.0589,0.05751,0.09957,0.06836,0.14337,0.15556,0.21446,0.08315,0.14065,0.13659,0.23616
50,2,0.61036,0.69155,0.6098,0.56354,0.61036,0.61036,0.61036,0.3709,0.15853,0.09652,0.05897,0.56813,0.93902,0.81333,0.97186,0.7637,0.86023,0.89797,0.95694
50,3,0.70379,0.70417,0.70375,0.70362,0.70379,0.70379,0.70379,0.35467,0.22988,0.14781,0.14992,0.27558,0.63025,0.54794,0.77782,0.4264,0.57421,0.62886,0.77878
50,4,0.57421,0.69343,0.57354,0.49574,0.57421,0.57421,0.57421,0.26544,0.09754,0.06011,0.03191,0.70863,0.97407,0.89143,0.98896,0.85444,0.91456,0.94634,0.97825
50,5,0.509,0.64644,0.50817,0.35658,0.509,0.509,0.509,0.03619,0.00865,0.01042,0.0033,0.96063,0.99682,0.9873,0.99595,0.97906,0.98948,0.99187,0.99517
50,6,0.64529,0.68865,0.64487,0.62328,0.64529,0.64529,0.64529,0.42132,0.21506,0.14222,0.10287,0.44719,0.86852,0.71873,0.93379,0.64812,0.79034,0.8187,0.92157
50,7,0.62071,0.68692,0.6202,0.58332,0.62071,0.62071,0.62071,0.4005,0.18585,0.11603,0.07579,0.51957,0.92007,0.7746,0.96046,0.72305,0.83908,0.86951,0.9453
50,8,0.63686,0.68742,0.63641,0.61015,0.63686,0.63686,0.63686,0.42025,0.21112,0.13322,0.09312,0.46794,0.88819,0.73333,0.94445,0.67399,0.80721,0.83659,0.9297
50,9,0.69243,0.70716,0.69266,0.68702,0.69243,0.69243,0.69243,0.2526,0.19821,0.12409,0.16763,0.19165,0.44425,0.40635,0.60456,0.2868,0.41089,0.45122,0.61885
