round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1,spd_age,eod_age,spd_gender,eod_gender,p_pred_pos_age_priv,p_pred_pos_age_unpriv,tpr_age_priv,tpr_age_unpriv,p_pred_pos_gender_priv,p_pred_pos_gender_unpriv,tpr_gender_priv,tpr_gender_unpriv
1,0,0.49357,0.49699,0.49718,0.48712,0.49357,0.49357,0.49357,-0.67684,-0.67965,-0.11527,-0.11073,0.84083,0.16399,0.89426,0.21461,0.44673,0.33146,0.44227,0.33154
1,1,0.50071,0.50078,0.50078,0.50071,0.50071,0.50071,0.50071,-0.62047,-0.59768,-0.14172,-0.15529,0.92229,0.30182,0.95252,0.35484,0.58793,0.44621,0.59608,0.44079
1,2,0.49107,0.4868,0.4885,0.47267,0.49107,0.49107,0.49107,-0.66027,-0.70521,-0.10142,-0.10425,0.78349,0.12322,0.85855,0.15335,0.38737,0.28595,0.37797,0.27372
1,3,0.49786,0.49847,0.49854,0.49249,0.49786,0.49786,0.49786,-0.52005,-0.49039,-0.10977,-0.14056,0.97122,0.45117,0.98993,0.49954,0.67809,0.56832,0.69828,0.55771
1,4,0.49036,0.48969,0.4898,0.48867,0.49036,0.49036,0.49036,-0.64948,-0.66848,-0.11779,-0.13102,0.90644,0.25695,0.96026,0.29178,0.52459,0.4068,0.52079,0.38977
1,5,0.51464,0.5128,0.51217,0.50716,0.51464,0.51464,0.51464,-0.6511,-0.66712,-0.11926,-0.13421,0.84386,0.19276,0.9183,0.25118,0.46397,0.34471,0.48362,0.34941
1,6,0.51321,0.51395,0.5122,0.49698,0.51321,0.51321,0.51321,-0.65023,-0.69715,-0.09447,-0.10693,0.77791,0.12768,0.87037,0.17322,0.38509,0.29062,0.40693,0.3
1,7,0.49464,0.4935,0.49403,0.48373,0.49464,0.49464,0.49464,-0.68269,-0.69924,-0.14529,-0.14437,0.83003,0.14735,0.8865,0.18727,0.45086,0.30557,0.44513,0.30077
1,8,0.495,0.49441,0.49474,0.48726,0.495,0.495,0.495,-0.68046,-0.67954,-0.11239,-0.09449,0.85259,0.17213,0.90461,0.22507,0.4507,0.33832,0.43307,0.33858
1,9,0.50071,0.49955,0.49958,0.49251,0.50071,0.50071,0.50071,-0.51254,-0.48666,-0.12498,-0.13498,0.97194,0.4594,0.98854,0.50188,0.70378,0.5788,0.70968,0.5747
2,0,0.48679,0.48474,0.48497,0.48368,0.48679,0.48679,0.48679,-0.58257,-0.57042,-0.09678,-0.08087,0.9654,0.38282,0.98792,0.41749,0.62463,0.52786,0.60078,0.51991
2,1,0.49679,0.49834,0.49841,0.49217,0.49679,0.49679,0.49679,-0.65132,-0.65262,-0.13662,-0.13892,0.84457,0.19325,0.89318,0.24055,0.48569,0.34907,0.48431,0.34539
2,2,0.49643,0.49927,0.4994,0.47529,0.49643,0.49643,0.49643,-0.3858,-0.36703,-0.11238,-0.14479,0.97847,0.59267,0.99342,0.62639,0.78211,0.66973,0.80346,0.65867
2,3,0.50214,0.50173,0.5017,0.49954,0.50214,0.50214,0.50214,-0.66341,-0.67062,-0.11377,-0.12673,0.89688,0.23347,0.95973,0.28911,0.50571,0.39194,0.51724,0.39051
2,4,0.48714,0.48718,0.48718,0.48714,0.48714,0.48714,0.48714,-0.61238,-0.60955,-0.11617,-0.12286,0.9356,0.32322,0.96689,0.35734,0.57889,0.46272,0.56832,0.44545
2,5,0.51393,0.51577,0.51547,0.51228,0.51393,0.51393,0.51393,-0.55032,-0.5175,-0.1134,-0.13137,0.95471,0.40439,0.98693,0.46943,0.64166,0.52826,0.66667,0.53529
2,6,0.50857,0.50856,0.50763,0.49445,0.50857,0.50857,0.50857,-0.66632,-0.71099,-0.10384,-0.1113,0.80166,0.13534,0.88889,0.1779,0.40373,0.29989,0.41775,0.30645
2,7,0.49179,0.49157,0.4925,0.47775,0.49179,0.49179,0.49179,-0.45988,-0.44569,-0.12453,-0.1455,0.98487,0.52499,1.0,0.55431,0.74671,0.62217,0.75362,0.60812
2,8,0.49464,0.49454,0.49456,0.49393,0.49464,0.49464,0.49464,-0.65106,-0.63793,-0.12043,-0.12458,0.91745,0.26639,0.95724,0.3193,0.54125,0.42082,0.5374,0.41282
2,9,0.50929,0.51023,0.50999,0.50677,0.50929,0.50929,0.50929,-0.66387,-0.67197,-0.17587,-0.19516,0.87654,0.21268,0.93983,0.26786,0.5383,0.36244,0.56048,0.36532
3,0,0.48821,0.48357,0.4846,0.47793,0.48821,0.48821,0.48821,-0.50489,-0.49319,-0.10247,-0.08409,0.97463,0.46974,0.99094,0.49775,0.6911,0.58863,0.66536,0.58127
3,1,0.50571,0.50099,0.50056,0.44293,0.50571,0.50571,0.50571,-0.2454,-0.22488,-0.06656,-0.06271,0.99657,0.75117,1.0,0.77512,0.87117,0.80461,0.86863,0.80592
3,2,0.49821,0.50324,0.50222,0.45774,0.49821,0.49821,0.49821,-0.29438,-0.27037,-0.08708,-0.11263,0.98684,0.69246,0.99342,0.72305,0.83789,0.75081,0.85745,0.74482
3,3,0.50071,0.50018,0.50018,0.49696,0.50071,0.50071,0.50071,-0.66497,-0.67794,-0.11971,-0.1343,0.88369,0.21872,0.94966,0.27173,0.49533,0.37561,0.50647,0.37217
3,4,0.49071,0.49008,0.49018,0.48917,0.49071,0.49071,0.49071,-0.6425,-0.66055,-0.12339,-0.14206,0.90401,0.26151,0.95695,0.2964,0.53074,0.40735,0.53069,0.38864
3,5,0.49536,0.51804,0.50483,0.38927,0.49536,0.49536,0.49536,-0.0979,-0.07813,-0.02797,-0.03065,0.99642,0.89852,0.99346,0.91533,0.94571,0.91774,0.95183,0.92118
3,6,0.50679,0.50647,0.5062,0.50133,0.50679,0.50679,0.50679,-0.69243,-0.70783,-0.09692,-0.11709,0.88242,0.18999,0.94753,0.2397,0.4617,0.36478,0.48268,0.36559
3,7,0.4925,0.49214,0.49333,0.47297,0.4925,0.4925,0.4925,-0.41866,-0.4073,-0.11796,-0.14168,0.98487,0.5662,1.0,0.5927,0.77102,0.65306,0.78054,0.63886
3,8,0.5025,0.50241,0.50214,0.48801,0.5025,0.5025,0.5025,-0.64234,-0.67757,-0.09692,-0.08605,0.78066,0.13832,0.86513,0.18756,0.39537,0.29845,0.38976,0.30371
3,9,0.49607,0.49241,0.49397,0.46765,0.49607,0.49607,0.49607,-0.37986,-0.36744,-0.09239,-0.10766,0.98541,0.60555,0.99713,0.6297,0.78652,0.69412,0.79032,0.68266
4,0,0.49536,0.48239,0.48758,0.45038,0.49536,0.49536,0.49536,-0.31721,-0.30807,-0.06232,-0.06304,0.99077,0.67356,0.99698,0.68891,0.81134,0.74902,0.80039,0.73735
4,1,0.49679,0.49822,0.49828,0.4929,0.49679,0.49679,0.49679,-0.62992,-0.63471,-0.13711,-0.14214,0.83771,0.20779,0.88724,0.25253,0.49387,0.35675,0.49412,0.35197
4,2,0.50286,0.50327,0.50326,0.50264,0.50286,0.50286,0.50286,-0.56568,-0.57177,-0.09485,-0.11725,0.92464,0.35896,0.97697,0.4052,0.59053,0.49568,0.60907,0.49182
4,3,0.49714,0.49465,0.49571,0.47015,0.49714,0.49714,0.49714,-0.61402,-0.67728,-0.10884,-0.12691,0.70863,0.09461,0.80537,0.12809,0.34891,0.24007,0.35776,0.23085
4,4,0.495,0.49655,0.49706,0.47667,0.495,0.495,0.495,-0.41142,-0.39281,-0.09613,-0.11153,0.98299,0.57157,0.99669,0.60388,0.75512,0.65899,0.7604,0.64886
4,5,0.51214,0.51026,0.5098,0.50536,0.51214,0.51214,0.51214,-0.63903,-0.66663,-0.11902,-0.13764,0.84148,0.20245,0.92157,0.25494,0.46989,0.35087,0.4894,0.35176
4,6,0.50571,0.50759,0.50669,0.49126,0.50571,0.50571,0.50571,-0.4342,-0.41143,-0.07017,-0.07027,0.97506,0.54086,0.99383,0.5824,0.71739,0.64722,0.72511,0.65484
4,7,0.49286,0.49283,0.49353,0.48049,0.49286,0.49286,0.49286,-0.47043,-0.45293,-0.12847,-0.1555,0.98254,0.51211,0.99693,0.54401,0.73962,0.61114,0.75155,0.59605
4,8,0.49821,0.49817,0.49817,0.49798,0.49821,0.49821,0.49821,-0.64036,-0.62164,-0.11478,-0.12823,0.92571,0.28535,0.96382,0.34218,0.55332,0.43854,0.55906,0.43082
4,9,0.50464,0.50484,0.50484,0.50451,0.50464,0.50464,0.50464,-0.62383,-0.62427,-0.17242,-0.18298,0.9046,0.28078,0.95415,0.32989,0.59142,0.419,0.60282,0.41985
5,0,0.49321,0.4941,0.49412,0.49306,0.49321,0.49321,0.49321,-0.66171,-0.65085,-0.10476,-0.08088,0.92503,0.26332,0.96375,0.31289,0.5347,0.42994,0.51468,0.4338
5,1,0.49393,0.49617,0.49662,0.48008,0.49393,0.49393,0.49393,-0.60706,-0.61164,-0.12462,-0.12518,0.74629,0.13922,0.79228,0.18065,0.41002,0.2854,0.40588,0.2807
5,2,0.49714,0.49357,0.49447,0.47742,0.49714,0.49714,0.49714,-0.63004,-0.69019,-0.08569,-0.08693,0.75478,0.12475,0.84539,0.1552,0.36947,0.28378,0.36501,0.27808
5,3,0.49929,0.5012,0.5009,0.46651,0.49929,0.49929,0.49929,-0.33916,-0.3071,-0.0692,-0.10052,0.98921,0.65005,0.99329,0.68618,0.79647,0.72727,0.81897,0.71845
5,4,0.50714,0.50594,0.50456,0.47528,0.50714,0.50714,0.50714,-0.5987,-0.68352,-0.11055,-0.12751,0.68165,0.08295,0.79801,0.1145,0.33094,0.22039,0.34455,0.21705
5,5,0.51607,0.5212,0.51935,0.50684,0.51607,0.51607,0.51607,-0.45345,-0.4112,-0.09701,-0.11015,0.96544,0.51198,0.98693,0.57573,0.70977,0.61276,0.73603,0.62588
5,6,0.51179,0.51441,0.51276,0.49782,0.51179,0.51179,0.51179,-0.43336,-0.40581,-0.06658,-0.06058,0.97268,0.53933,0.99383,0.58801,0.71325,0.64667,0.72294,0.66237
5,7,0.505,0.50481,0.50473,0.50285,0.505,0.505,0.505,-0.6568,-0.64532,-0.13965,-0.12644,0.89173,0.23493,0.93558,0.29026,0.52685,0.3872,0.52381,0.39737
5,8,0.50143,0.50157,0.50155,0.4998,0.50143,0.50143,0.50143,-0.57112,-0.53745,-0.11563,-0.13498,0.95637,0.38525,0.98026,0.44282,0.6328,0.51717,0.64567,0.51069
5,9,0.51036,0.51217,0.51147,0.50375,0.51036,0.51036,0.51036,-0.6427,-0.67509,-0.16802,-0.17982,0.81818,0.17548,0.89971,0.22462,0.48927,0.32125,0.50806,0.32824
6,0,0.49536,0.49621,0.49622,0.49523,0.49536,0.49536,0.49536,-0.64293,-0.63065,-0.09943,-0.07246,0.91349,0.27056,0.95166,0.32101,0.53275,0.43331,0.51272,0.44026
6,1,0.50821,0.51164,0.50054,0.34769,0.50821,0.50821,0.50821,-0.01714,-0.01475,-0.01654,-0.01449,1.0,0.98286,1.0,0.98525,0.99898,0.98244,0.99804,0.98355
6,2,0.51143,0.51114,0.51112,0.51103,0.51143,0.51143,0.51143,-0.58478,-0.59099,-0.09457,-0.11765,0.88876,0.30397,0.95066,0.35967,0.54105,0.44649,0.56803,0.45038
6,3,0.50714,0.51517,0.50917,0.45421,0.50714,0.50714,0.50714,-0.25545,-0.22415,-0.04669,-0.07026,0.994,0.73856,1.0,0.77585,0.84528,0.79858,0.87069,0.80043
6,4,0.50143,0.50286,0.5027,0.49491,0.50143,0.50143,0.50143,-0.48636,-0.4669,-0.10841,-0.10615,0.96233,0.47597,0.98675,0.51985,0.68955,0.58114,0.68911,0.58295
6,5,0.50286,0.51178,0.50861,0.47012,0.50286,0.50286,0.50286,-0.31766,-0.28138,-0.07963,-0.10296,0.98212,0.66446,0.98693,0.70555,0.81046,0.73083,0.83237,0.72941
6,6,0.51214,0.51232,0.51229,0.51189,0.51214,0.51214,0.51214,-0.59842,-0.58597,-0.06663,-0.07908,0.94418,0.34576,0.98765,0.40169,0.56936,0.50273,0.59091,0.51183
6,7,0.5025,0.50258,0.50258,0.50238,0.5025,0.5025,0.5025,-0.59863,-0.58236,-0.14118,-0.14193,0.93248,0.33385,0.96626,0.3839,0.60892,0.46773,0.61284,0.47091
6,8,0.50714,0.50879,0.50755,0.48926,0.50714,0.50714,0.50714,-0.42186,-0.38463,-0.07318,-0.0883,0.98231,0.56045,0.99671,0.61208,0.73541,0.66224,0.75197,0.66367
6,9,0.50429,0.50362,0.50352,0.50049,0.50429,0.50429,0.50429,-0.53664,-0.51937,-0.13779,-0.14089,0.94837,0.41173,0.97708,0.45771,0.67211,0.53432,0.67742,0.53653
7,0,0.5125,0.51843,0.51679,0.5034,0.5125,0.5125,0.5125,-0.61857,-0.65368,-0.09794,-0.09899,0.77739,0.15882,0.87009,0.21641,0.41251,0.31458,0.43053,0.33154
7,1,0.51536,0.51714,0.51667,0.51259,0.51536,0.51536,0.51536,-0.5973,-0.60674,-0.13417,-0.13168,0.82743,0.23013,0.89614,0.2894,0.50409,0.36992,0.51765,0.38596
7,2,0.50714,0.51134,0.50979,0.49104,0.50714,0.50714,0.50714,-0.38599,-0.37439,-0.10395,-0.13082,0.95574,0.56976,0.98684,0.61245,0.75368,0.64973,0.78186,0.65104
7,3,0.50286,0.52843,0.50573,0.38108,0.50286,0.50286,0.50286,-0.07237,-0.06038,-0.02413,-0.02916,0.9976,0.92523,1.0,0.93962,0.96262,0.93849,0.97198,0.94283
7,4,0.51679,0.51886,0.51409,0.48267,0.51679,0.51679,0.51679,-0.56002,-0.6675,-0.10285,-0.12241,0.64399,0.08397,0.78477,0.11727,0.31557,0.21272,0.34059,0.21818
7,5,0.51929,0.51955,0.51277,0.46973,0.51929,0.51929,0.51929,-0.49133,-0.60676,-0.08812,-0.0889,0.54946,0.05813,0.68954,0.08278,0.2616,0.17348,0.2736,0.18471
7,6,0.51929,0.52919,0.52082,0.48298,0.51929,0.51929,0.51929,-0.30819,-0.26724,-0.03042,-0.04075,0.98337,0.67518,0.99383,0.72659,0.78778,0.75736,0.81602,0.77527
7,7,0.50679,0.50911,0.50764,0.48662,0.50679,0.50679,0.50679,-0.40706,-0.37708,-0.09349,-0.10778,0.98254,0.57548,0.99693,0.61985,0.76089,0.6674,0.77847,0.67069
7,8,0.5075,0.51014,0.50689,0.46432,0.5075,0.5075,0.5075,-0.48524,-0.57133,-0.0876,-0.08099,0.55542,0.07018,0.67105,0.09973,0.27364,0.18605,0.27559,0.1946
7,9,0.50714,0.50673,0.50666,0.50557,0.50714,0.50714,0.50714,-0.557,-0.5408,-0.1489,-0.14924,0.93154,0.37454,0.96562,0.42481,0.64862,0.49973,0.65524,0.506
8,0,0.51857,0.56836,0.5048,0.36113,0.51857,0.51857,0.51857,-0.02253,-0.01321,-0.00811,-0.00225,0.99769,0.97517,0.99698,0.98377,0.98729,0.97918,0.98826,0.98601
8,1,0.51143,0.51076,0.51066,0.50983,0.51143,0.51143,0.51143,-0.52925,-0.50307,-0.10968,-0.12081,0.91314,0.3839,0.94362,0.44055,0.62065,0.51098,0.63725,0.51645
8,2,0.51643,0.5177,0.51259,0.47664,0.51643,0.51643,0.51643,-0.50909,-0.59807,-0.06714,-0.08429,0.58852,0.07943,0.71053,0.11245,0.27579,0.20865,0.30022,0.21592
8,3,0.5125,0.51924,0.51415,0.4789,0.5125,0.5125,0.5125,-0.31685,-0.2824,-0.05678,-0.07786,0.97962,0.66277,0.99329,0.71089,0.79439,0.73762,0.82328,0.74542
8,4,0.52,0.52029,0.51834,0.50727,0.52,0.52,0.52,-0.5926,-0.66196,-0.10951,-0.13275,0.76306,0.17046,0.88079,0.21884,0.41598,0.30647,0.44752,0.31477
8,5,0.50964,0.53394,0.51739,0.44631,0.50964,0.50964,0.50964,-0.19988,-0.15438,-0.04435,-0.05275,0.98927,0.78939,0.98693,0.83255,0.87759,0.83324,0.89981,0.84706
8,6,0.52714,0.53049,0.52605,0.50874,0.52714,0.52714,0.52714,-0.58183,-0.65692,-0.08255,-0.09073,0.71615,0.13432,0.83951,0.18258,0.36335,0.28081,0.3961,0.30538
8,7,0.51357,0.51577,0.51261,0.48746,0.51357,0.51357,0.51357,-0.5551,-0.6116,-0.12544,-0.12472,0.66123,0.10613,0.75767,0.14607,0.35765,0.23221,0.3706,0.24588
8,8,0.51857,0.52124,0.51816,0.50026,0.51857,0.51857,0.51857,-0.54708,-0.59423,-0.08456,-0.06946,0.69104,0.14395,0.79276,0.19854,0.36419,0.27962,0.37205,0.30259
8,9,0.52393,0.52737,0.52523,0.51504,0.52393,0.52393,0.52393,-0.58972,-0.6455,-0.16736,-0.18342,0.76207,0.17234,0.87106,0.22556,0.46885,0.30148,0.50403,0.32061
9,0,0.50714,0.5053,0.50521,0.50379,0.50714,0.50714,0.50714,-0.53575,-0.52317,-0.07252,-0.05229,0.93772,0.40197,0.97583,0.45266,0.61388,0.54136,0.60665,0.55436
9,1,0.51321,0.51192,0.51074,0.49953,0.51321,0.51321,0.51321,-0.43335,-0.4078,-0.0848,-0.10175,0.95543,0.52208,0.97923,0.57143,0.71268,0.62788,0.73333,0.63158
9,2,0.5225,0.5247,0.5191,0.49191,0.5225,0.5225,0.5225,-0.51526,-0.59708,-0.05784,-0.07743,0.62321,0.10794,0.74671,0.14963,0.3,0.24216,0.33261,0.25518
9,3,0.52214,0.52561,0.52314,0.51082,0.52214,0.52214,0.52214,-0.42254,-0.39188,-0.06789,-0.09413,0.95204,0.5295,0.98658,0.59469,0.6999,0.63201,0.74138,0.64725
9,4,0.5125,0.5451,0.51675,0.42448,0.5125,0.5125,0.5125,-0.13636,-0.1108,-0.01586,-0.00547,0.99271,0.85635,1.0,0.8892,0.90676,0.8909,0.91683,0.91136
9,5,0.52,0.58916,0.50954,0.3735,0.52,0.52,0.52,-0.08497,-0.14983,-0.02033,-0.02379,0.08701,0.00204,0.15359,0.00376,0.04047,0.02015,0.05202,0.02824
9,6,0.52393,0.57008,0.52155,0.42259,0.52393,0.52393,0.52393,-0.22305,-0.34509,-0.02675,-0.03308,0.2399,0.01685,0.37037,0.02528,0.10145,0.0747,0.12771,0.09462
9,7,0.51464,0.51582,0.5151,0.50927,0.51464,0.51464,0.51464,-0.4883,-0.46542,-0.10187,-0.12228,0.94529,0.45698,0.97853,0.51311,0.67275,0.57088,0.70186,0.57958
9,8,0.51679,0.52795,0.51609,0.45901,0.51679,0.51679,0.51679,-0.39109,-0.49661,-0.07761,-0.08436,0.44693,0.05584,0.57895,0.08234,0.22435,0.14673,0.24409,0.15973
9,9,0.52,0.51991,0.51902,0.51412,0.52,0.52,0.52,-0.49324,-0.46862,-0.11678,-0.12239,0.94164,0.4484,0.97708,0.50846,0.68131,0.56453,0.70363,0.58124
10,0,0.51964,0.51884,0.51879,0.51868,0.51964,0.51964,0.51964,-0.53327,-0.52727,-0.06846,-0.0384,0.8985,0.36524,0.95468,0.42741,0.5738,0.50535,0.57339,0.53498
10,1,0.52,0.52579,0.5149,0.46019,0.52,0.52,0.52,-0.23626,-0.21014,-0.05052,-0.04516,0.98743,0.75117,1.0,0.78986,0.85787,0.80735,0.86863,0.82346
10,2,0.50571,0.55731,0.51206,0.38895,0.50571,0.50571,0.50571,-0.0692,-0.04732,-0.01741,-0.01343,0.99282,0.92363,0.99342,0.9461,0.95579,0.93838,0.96544,0.95202
10,3,0.51929,0.53986,0.52147,0.45793,0.51929,0.51929,0.51929,-0.20789,-0.17231,-0.03391,-0.0465,0.98561,0.77772,0.99664,0.82434,0.86189,0.82798,0.89224,0.84574
10,4,0.53679,0.53754,0.53556,0.52998,0.53679,0.53679,0.53679,-0.53889,-0.59232,-0.09632,-0.11352,0.76549,0.22661,0.88411,0.29178,0.44775,0.35143,0.49307,0.37955
10,5,0.51571,0.56947,0.52462,0.42847,0.51571,0.51571,0.51571,-0.13002,-0.08145,-0.02087,-0.01524,0.99285,0.86283,0.9902,0.90875,0.9151,0.89424,0.93642,0.92118
10,6,0.4975,0.51789,0.50033,0.33658,0.4975,0.4975,0.4975,-0.00494,-0.00562,0.00397,0.00651,0.99881,0.99387,1.0,0.99438,0.99275,0.99673,0.99134,0.99785
10,7,0.53714,0.53715,0.53715,0.53714,0.53714,0.53714,0.53714,-0.54018,-0.51304,-0.11639,-0.10912,0.8766,0.33642,0.93252,0.41948,0.57751,0.46111,0.61077,0.50165
10,8,0.52429,0.60069,0.52335,0.41054,0.52429,0.52429,0.52429,-0.13466,-0.2485,-0.02743,-0.03009,0.15566,0.021,0.27961,0.03111,0.07948,0.05205,0.10433,0.07424
10,9,0.53786,0.54087,0.53889,0.53263,0.53786,0.53786,0.53786,-0.54954,-0.59578,-0.15634,-0.16971,0.76431,0.21477,0.87679,0.28102,0.49132,0.33498,0.53831,0.36859
11,0,0.51929,0.51638,0.51467,0.50384,0.51929,0.51929,0.51929,-0.42089,-0.40451,-0.05796,-0.04358,0.95271,0.53182,0.98792,0.58341,0.69892,0.64097,0.7045,0.66093
11,1,0.53071,0.53027,0.52933,0.52631,0.53071,0.53071,0.53071,-0.45714,-0.43138,-0.08073,-0.07981,0.90286,0.44571,0.94659,0.51521,0.6411,0.56037,0.66863,0.58882
11,2,0.54786,0.59091,0.54266,0.4755,0.54786,0.54786,0.54786,-0.2789,-0.44968,-0.02879,-0.04918,0.33134,0.05244,0.52961,0.07993,0.15474,0.12595,0.21166,0.16249
11,3,0.5425,0.549,0.54357,0.52998,0.5425,0.5425,0.5425,-0.37603,-0.33882,-0.04943,-0.06283,0.93046,0.55443,0.97651,0.63769,0.69886,0.64943,0.75216,0.68932
11,4,0.5275,0.54301,0.5304,0.49171,0.5275,0.5275,0.5275,-0.26795,-0.24122,-0.02954,-0.01019,0.9599,0.69196,0.99007,0.74885,0.78996,0.76042,0.80792,0.79773
11,5,0.55964,0.56158,0.55648,0.54875,0.55964,0.55964,0.55964,-0.47746,-0.53235,-0.09383,-0.0851,0.69011,0.21265,0.8268,0.29445,0.4156,0.32177,0.46628,0.38118
11,6,0.55321,0.56302,0.55202,0.53223,0.55321,0.55321,0.55321,-0.47031,-0.54203,-0.05346,-0.05946,0.61995,0.14964,0.75926,0.21723,0.32609,0.27263,0.38312,0.32366
11,7,0.54714,0.54916,0.54666,0.54107,0.54714,0.54714,0.54714,-0.54317,-0.55859,-0.09058,-0.07406,0.76368,0.2205,0.86196,0.30337,0.4458,0.35521,0.4824,0.40834
11,8,0.54357,0.55832,0.54302,0.51125,0.54357,0.54357,0.54357,-0.40622,-0.51184,-0.06634,-0.04696,0.52712,0.1209,0.6875,0.17566,0.28672,0.22038,0.31693,0.26997
11,9,0.51786,0.56802,0.51371,0.39445,0.51786,0.51786,0.51786,-0.06817,-0.04883,-0.019,-0.01758,0.99327,0.92509,0.99713,0.94831,0.95914,0.94014,0.97177,0.9542
12,0,0.53571,0.56351,0.54373,0.50065,0.53571,0.53571,0.53571,-0.37866,-0.49382,-0.03575,-0.01367,0.48212,0.10347,0.6435,0.14968,0.2434,0.20765,0.27202,0.25834
12,1,0.51786,0.53718,0.5113,0.41157,0.51786,0.51786,0.51786,-0.10722,-0.09401,-0.02205,-0.01707,0.99086,0.88364,1.0,0.90599,0.93149,0.90944,0.93922,0.92215
12,2,0.53321,0.56368,0.53778,0.48295,0.53321,0.53321,0.53321,-0.19164,-0.16199,-0.02552,-0.03281,0.95335,0.76171,0.98355,0.82156,0.83579,0.81027,0.87905,0.84624
12,3,0.50893,0.54674,0.51171,0.39776,0.50893,0.50893,0.50893,-0.08196,-0.07045,-0.01212,-0.01839,0.99041,0.90844,1.0,0.92955,0.94081,0.92869,0.9569,0.93851
12,4,0.555,0.56841,0.55242,0.52605,0.555,0.555,0.555,-0.40697,-0.55059,-0.07704,-0.09302,0.54557,0.13859,0.74172,0.19114,0.3084,0.23136,0.3703,0.27727
12,5,0.54464,0.60574,0.53565,0.44812,0.54464,0.54464,0.54464,-0.20948,-0.38062,-0.03084,-0.0183,0.23957,0.03009,0.42484,0.04421,0.11254,0.0817,0.14066,0.12235
12,6,0.51714,0.56929,0.51956,0.4133,0.51714,0.51714,0.51714,-0.08891,-0.06592,0.01291,0.01873,0.98575,0.89683,0.99383,0.9279,0.91511,0.92803,0.93074,0.94946
12,7,0.5375,0.54185,0.53814,0.52732,0.5375,0.5375,0.5375,-0.39896,-0.3642,-0.06808,-0.08575,0.92549,0.52653,0.96626,0.60206,0.69301,0.62493,0.74327,0.65752
12,8,0.54,0.5419,0.54022,0.53542,0.54,0.54,0.54,-0.44639,-0.40883,-0.05029,-0.04809,0.91156,0.46516,0.96053,0.55169,0.6328,0.5825,0.67126,0.62317
12,9,0.51821,0.55228,0.51426,0.40825,0.51821,0.51821,0.51821,-0.09145,-0.07514,-0.02988,-0.03568,0.98878,0.89733,0.99713,0.92199,0.94586,0.91598,0.96371,0.92803
13,0,0.52964,0.53835,0.51969,0.45816,0.52964,0.52964,0.52964,-0.18207,-0.15956,-0.007,0.01692,0.97463,0.79255,0.99094,0.83138,0.85337,0.84637,0.85714,0.87406
13,1,0.51821,0.54457,0.51144,0.40324,0.51821,0.51821,0.51821,-0.08031,-0.07558,-0.01322,-0.01042,0.98629,0.90597,1.0,0.92442,0.93967,0.92645,0.94902,0.9386
13,2,0.49357,0.6216,0.50069,0.33233,0.49357,0.49357,0.49357,0.00308,0.00329,-0.00057,0.00216,0.99641,0.99949,0.99671,1.0,0.99895,0.99838,0.99784,1.0
13,3,0.50643,0.62085,0.50326,0.34501,0.50643,0.50643,0.50643,-0.01254,-0.02563,-0.0039,-0.00753,0.01559,0.00305,0.0302,0.00457,0.00935,0.00544,0.01509,0.00755
13,4,0.56286,0.5821,0.56009,0.53003,0.56286,0.56286,0.56286,-0.35037,-0.49484,-0.06561,-0.07351,0.48846,0.13809,0.68874,0.19391,0.28381,0.2182,0.34851,0.275
13,5,0.50393,0.57767,0.51396,0.38363,0.50393,0.50393,0.50393,-0.04859,-0.02971,0.00347,0.00602,0.98689,0.9383,0.9902,0.96049,0.95064,0.95411,0.96339,0.96941
13,6,0.53143,0.56663,0.53345,0.46602,0.53143,0.53143,0.53143,-0.16796,-0.13989,0.02507,0.02773,0.97031,0.80235,0.99383,0.85393,0.83644,0.8615,0.86797,0.8957
13,7,0.56964,0.57228,0.5692,0.56481,0.56964,0.56964,0.56964,-0.44362,-0.47242,-0.07726,-0.07218,0.70431,0.26069,0.82822,0.35581,0.44681,0.36955,0.51346,0.44127
13,8,0.54679,0.58195,0.54748,0.49392,0.54679,0.54679,0.54679,-0.19792,-0.15116,-0.01819,-0.00647,0.96226,0.76434,0.99013,0.83898,0.83602,0.81783,0.87598,0.86952
13,9,0.57036,0.57029,0.57014,0.57001,0.57036,0.57036,0.57036,-0.41565,-0.43006,-0.09333,-0.0927,0.80696,0.3913,0.91691,0.48684,0.58427,0.49094,0.65323,0.56052
14,0,0.53179,0.55386,0.52057,0.43855,0.53179,0.53179,0.53179,-0.11124,-0.10095,0.00425,0.02015,0.97001,0.85877,0.99094,0.88999,0.89052,0.89477,0.9002,0.92034
14,1,0.51643,0.5715,0.50909,0.37553,0.51643,0.51643,0.51643,-0.03283,-0.03134,-0.01592,-0.00365,0.98971,0.95688,1.0,0.96866,0.97751,0.96158,0.97843,0.97478
14,2,0.5875,0.59752,0.58495,0.57259,0.5875,0.5875,0.5875,-0.3158,-0.42786,-0.01539,-0.03829,0.54187,0.22607,0.74013,0.31227,0.33053,0.31514,0.43197,0.39368
14,3,0.58286,0.60169,0.58143,0.56031,0.58286,0.58286,0.58286,-0.30424,-0.42321,-0.01971,-0.03087,0.49041,0.18616,0.69128,0.26807,0.28972,0.27001,0.37931,0.34844
14,4,0.5675,0.61017,0.56404,0.51503,0.5675,0.5675,0.5675,-0.24402,-0.43689,-0.04688,-0.06301,0.34872,0.1047,0.58278,0.14589,0.20697,0.16009,0.28119,0.21818
